time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
13304	1.744129	0.448269	3.601628	-3.634426	-0.913857	0.226795	-0.464914	-0.375133	-1.005729
13305	1.705547	0.463796	3.534968	-3.449344	-0.976809	0.291830	-0.467245	-0.376170	-1.004698
13306	1.728851	0.506906	3.603265	-3.418746	-1.007572	0.202115	-0.470185	-0.377593	-1.005755
13307	1.721394	0.444614	3.555773	-3.282524	-0.898055	0.221785	-0.472952	-0.377373	-1.005020
13308	1.721197	0.531558	3.602817	-3.467383	-1.052641	0.158472	-0.479000	-0.380588	-1.005748
13309	1.721197	0.531558	3.602817	-3.230552	-1.014634	0.158464	-0.479000	-0.380588	-1.005748
13310	1.684147	0.538050	3.536013	-3.137592	-1.019625	0.134717	-0.481331	-0.381616	-1.004714
13311	1.695265	0.539238	3.557921	-3.007381	-1.057674	0.119402	-0.483491	-0.382267	-1.005053
13312	1.671545	0.577177	3.536775	-2.977185	-1.145609	0.142277	-0.486599	-0.384054	-1.004726
13313	1.683627	0.575488	3.558531	-2.922596	-1.112407	0.110330	-0.488759	-0.384702	-1.005063
13314	1.695550	0.574103	3.580215	-2.808458	-1.067576	0.071149	-0.490918	-0.385349	-1.005398
13315	1.624165	0.643845	3.494253	-2.721306	-1.099849	0.143731	-0.492817	-0.387619	-1.004068
13316	1.638511	0.636853	3.515850	-2.622770	-1.106510	0.118795	-0.494976	-0.388264	-1.004402
13317	1.652471	0.630551	3.537375	-2.591935	-1.075702	0.088670	-0.497134	-0.388908	-1.004735
13318	1.666083	0.624885	3.558828	-2.451512	-1.028090	0.047233	-0.499293	-0.389550	-1.005067
13319	1.641592	0.689748	3.561223	-2.412413	-1.090659	-0.029022	-0.501021	-0.391440	-1.005104
13320	1.657084	0.680252	3.582553	-2.397966	-1.061762	-0.049145	-0.503179	-0.392080	-1.005434
13321	1.636992	0.700063	3.560803	-2.377751	-1.175182	-0.005554	-0.506287	-0.393849	-1.005098
13322	1.636992	0.700063	3.560803	-2.222833	-1.098615	-0.005192	-0.506287	-0.393849	-1.005098
13323	1.617848	0.716701	3.538979	-2.170777	-1.073192	0.070559	-0.509395	-0.395614	-1.004760
13324	1.617848	0.716701	3.538979	-2.026443	-1.001836	0.065868	-0.509395	-0.395614	-1.004760
13325	1.593308	0.772225	3.541164	-1.986638	-1.058877	-0.005316	-0.511124	-0.397496	-1.004794
13326	1.615293	0.829272	3.631454	-1.947197	-1.116447	-0.075909	-0.512683	-0.399004	-1.006191
13327	1.624756	0.783179	3.607327	-1.807078	-1.012923	-0.053936	-0.514061	-0.398884	-1.005818
13328	1.589165	0.806611	3.564305	-1.719945	-1.046532	0.017577	-0.515012	-0.400009	-1.005152
13329	1.611205	0.861819	3.654429	-1.710227	-1.077772	-0.076574	-0.516570	-0.401515	-1.006547
13330	1.576392	0.880633	3.611385	-1.647371	-1.001525	-0.120876	-0.517522	-0.402639	-1.005880
13331	1.587471	0.906777	3.656396	-1.555083	-1.008481	-0.145010	-0.518302	-0.403391	-1.006577
13332	1.553376	0.922547	3.613347	-1.426175	-1.069104	-0.060284	-0.519254	-0.404514	-1.005911
13333	1.564676	0.947425	3.658319	-1.383051	-1.047894	-0.102674	-0.520034	-0.405265	-1.006607
13334	1.576063	0.971891	3.703268	-1.257779	-0.993968	-0.133247	-0.520814	-0.406016	-1.007302
13335	1.587541	0.995967	3.748193	-1.094645	-0.923791	-0.207388	-0.521594	-0.406767	-1.007998
13336	1.554762	1.007308	3.705107	-1.085776	-0.937504	-0.149129	-0.522547	-0.407888	-1.007331
13337	1.566529	1.030339	3.749993	-0.995112	-0.930217	-0.233247	-0.523328	-0.408638	-1.008026
13338	1.566529	1.030339	3.749993	-0.929392	-0.868783	-0.217843	-0.523328	-0.408638	-1.008026
13339	1.578396	1.053042	3.794856	-0.925930	-0.848076	-0.279992	-0.524108	-0.409388	-1.008720
13340	1.578396	1.053042	3.794856	-0.816064	-0.741661	-0.180618	-0.524108	-0.409388	-1.008720
13341	1.590364	1.075434	3.839696	-0.773999	-0.804332	-0.257039	-0.524889	-0.410138	-1.009414
13342	1.590364	1.075434	3.839696	-0.722367	-0.750676	-0.239892	-0.524889	-0.410138	-1.009414
13343	1.590364	1.075434	3.839696	-0.658910	-0.675626	-0.284308	-0.524889	-0.410138	-1.009414
13344	1.602431	1.097530	3.884512	-0.582030	-0.589126	-0.301923	-0.525671	-0.410887	-1.010107
13345	1.602431	1.097530	3.884512	-0.526249	-0.535319	-0.252123	-0.525671	-0.410887	-1.010107
13346	1.602431	1.097530	3.884512	-0.458321	-0.455194	-0.299748	-0.525671	-0.410887	-1.010107
13347	1.602431	1.097530	3.884512	-0.402615	-0.401527	-0.250035	-0.525671	-0.410887	-1.010107
13348	1.602431	1.097530	3.884512	-0.346609	-0.347598	-0.200185	-0.525671	-0.410887	-1.010107
13349	1.602431	1.097530	3.884512	-0.290522	-0.293621	-0.150361	-0.525671	-0.410887	-1.010107
13350	1.602431	1.097530	3.884512	-0.222774	-0.213840	-0.198013	-0.525671	-0.410887	-1.010107
13351	1.602431	1.097530	3.884512	-0.167320	-0.160554	-0.148663	-0.525671	-0.410887	-1.010107
13352	1.602431	1.097530	3.884512	-0.167208	-0.160447	-0.148564	-0.525671	-0.410887	-1.010107
13353	1.602431	1.097530	3.884512	-0.111714	-0.107159	-0.099218	-0.525671	-0.410887	-1.010107
13354	1.602431	1.097530	3.884512	-0.104292	-0.100040	-0.092626	-0.525671	-0.410887	-1.010107
13355	1.602431	1.097530	3.884512	-0.055795	-0.053501	-0.049534	-0.525671	-0.410887	-1.010107
13356	1.602431	1.097530	3.884512	-0.055585	-0.053300	-0.049348	-0.525671	-0.410887	-1.010107
13357	1.602431	1.097530	3.884512	-0.055831	-0.053536	-0.049566	-0.525671	-0.410887	-1.010107
13358	1.551950	1.049124	3.839696	0.000000	0.000000	0.000000	-0.524889	-0.410138	-1.009414
13359	1.551950	1.049124	3.839696	0.052111	0.049969	0.046264	-0.524889	-0.410138	-1.009414
13360	1.524643	1.129527	3.820838	0.085971	-0.035362	0.070372	-0.524467	-0.411382	-1.009122
13361	1.524643	1.129527	3.820838	0.085989	-0.035370	0.070387	-0.524467	-0.411382	-1.009122
13362	1.474161	1.081106	3.775994	0.132349	0.016947	0.111969	-0.523685	-0.410633	-1.008428
13363	1.474161	1.081106	3.775994	0.132443	0.016959	0.112048	-0.523685	-0.410633	-1.008428
13364	1.435746	1.137570	3.845096	0.172328	-0.041396	0.040750	-0.523091	-0.411506	-1.009497
13365	1.385250	1.089133	3.800232	0.224236	0.008670	0.087018	-0.522309	-0.410757	-1.008803
13366	1.357950	1.169591	3.781339	0.252250	-0.074351	0.106452	-0.521887	-0.412002	-1.008511
13367	1.307452	1.121139	3.736446	0.326072	-0.026097	0.163673	-0.521105	-0.411252	-1.007816
13368	1.269028	1.177640	3.805553	0.368110	-0.088449	0.087179	-0.520511	-0.412127	-1.008885
13369	1.218516	1.129171	3.760640	0.424246	-0.034964	0.136884	-0.519729	-0.411376	-1.008190
13370	1.129572	1.137198	3.784827	0.524580	-0.044006	0.110588	-0.518353	-0.411501	-1.008565
13371	1.013319	1.225788	3.790045	0.609697	-0.132739	0.097768	-0.516553	-0.412872	-1.008645
13372	1.013319	1.225788	3.790045	0.595381	-0.195277	0.054881	-0.516553	-0.412872	-1.008645
13373	0.924356	1.233832	3.814201	0.647668	-0.190615	0.026310	-0.515177	-0.412996	-1.009019
13374	0.846508	1.265921	3.750203	0.727845	-0.223682	0.092334	-0.513972	-0.413493	-1.008029
13375	0.757520	1.273970	3.774315	0.791899	-0.149109	0.048025	-0.512595	-0.413617	-1.008402
13376	0.668523	1.282014	3.798420	0.883788	-0.157415	0.023143	-0.511217	-0.413742	-1.008775
13377	0.579519	1.290052	3.822517	0.923499	-0.215686	-0.048024	-0.509840	-0.413866	-1.009148
13378	0.490507	1.298086	3.846606	1.044312	-0.177339	-0.001669	-0.508462	-0.413991	-1.009521
13379	0.374204	1.386896	3.851596	1.095850	-0.257383	-0.006710	-0.506662	-0.415365	-1.009598
13380	0.285173	1.394945	3.875654	1.135263	-0.315594	-0.077835	-0.505284	-0.415490	-1.009970
13381	0.145469	1.354329	3.854529	1.251010	-0.190609	-0.075516	-0.503122	-0.414861	-1.009643
13382	0.029127	1.443243	3.859391	1.318921	-0.332334	-0.126849	-0.501322	-0.416237	-1.009719
13383	-0.059942	1.451287	3.883390	1.372472	-0.282605	-0.080385	-0.499943	-0.416362	-1.010090
13384	-0.227006	1.491575	3.842904	1.492178	-0.374101	-0.084919	-0.497358	-0.416985	-1.009464
13385	-0.405214	1.507657	3.890791	1.584100	-0.382362	-0.109368	-0.494600	-0.417234	-1.010205
13386	-0.494329	1.515690	3.914722	1.556340	-0.299265	-0.128704	-0.493221	-0.417358	-1.010575
13387	-0.661493	1.556021	3.873975	1.730332	-0.341180	-0.086712	-0.490634	-0.417982	-1.009944
13388	-0.839791	1.572080	3.921726	1.821306	-0.349208	-0.111009	-0.487874	-0.418231	-1.010683
13389	-0.956213	1.661316	3.926228	1.892129	-0.427668	-0.167727	-0.486073	-0.419612	-1.010753
13390	-1.093892	1.617046	3.904580	1.912832	-0.357553	-0.134418	-0.483906	-0.418980	-1.010418
13391	-1.214456	1.558865	3.952195	2.049554	-0.382980	-0.143347	-0.481145	-0.419228	-1.011155
13392	-1.278460	1.479681	3.910967	2.138671	-0.419269	-0.071229	-0.478555	-0.419854	-1.010517
13393	-1.381022	1.417791	3.958461	2.180344	-0.407855	-0.115534	-0.475794	-0.420102	-1.011252
13394	-1.425774	1.342728	3.917014	2.291478	-0.374129	-0.045719	-0.473203	-0.420728	-1.010610
13395	-1.512595	1.281072	3.964386	2.333586	-0.436575	-0.121395	-0.470440	-0.420975	-1.011344
13396	-1.626490	1.097393	3.924151	2.643985	-0.346480	-0.071567	-0.464295	-0.421089	-1.010721
13397	-1.690067	1.042369	3.971327	2.742678	-0.355171	-0.097170	-0.461531	-0.421336	-1.011451
13398	-1.749712	0.944119	3.976356	2.932344	-0.371945	-0.147043	-0.456171	-0.422209	-1.011529
13399	-1.749712	0.944119	3.976356	2.742823	-0.355110	-0.094515	-0.456171	-0.422209	-1.011529
13400	-1.848955	0.793806	4.024307	3.089737	-0.326256	-0.120815	-0.449848	-0.421938	-1.012271
13401	-1.848955	0.793806	4.024307	2.907442	-0.281985	-0.165853	-0.449848	-0.421938	-1.012271
13402	-1.875661	0.668540	3.982487	3.145624	-0.271616	-0.066952	-0.443694	-0.422046	-1.011624
13403	-1.875661	0.668540	3.982487	3.029057	-0.173960	-0.062232	-0.443694	-0.422046	-1.011624
13404	-1.881226	0.692557	4.009312	3.044156	-0.263774	-0.085895	-0.440503	-0.423561	-1.012039
13405	-1.917791	0.659425	4.055990	3.079973	-0.321883	-0.156309	-0.437734	-0.423805	-1.012761
13406	-1.947218	0.567246	4.056316	3.132085	-0.270402	-0.107447	-0.434173	-0.423283	-1.012766
13407	-1.900431	0.612143	3.993173	3.187561	-0.362955	-0.038358	-0.431151	-0.425185	-1.011789
13408	-1.926866	0.523031	3.993181	3.257023	-0.280913	-0.084168	-0.427588	-0.424662	-1.011789
13409	-1.929564	0.561884	4.019419	3.254298	-0.363599	-0.105669	-0.424395	-0.426181	-1.012195
13410	-1.952109	0.477187	4.019172	3.099472	-0.325663	-0.104866	-0.420830	-0.425656	-1.012191
13411	-1.954331	0.521015	4.045179	3.134640	-0.417113	-0.081621	-0.417636	-0.427177	-1.012594
13412	-1.948631	0.501800	4.024410	3.040782	-0.409023	-0.053179	-0.413647	-0.427929	-1.012273
13413	-1.967062	0.422215	4.023729	3.079320	-0.346925	-0.048982	-0.410080	-0.427402	-1.012262
13414	-1.968967	0.471652	4.049339	3.074728	-0.500062	-0.027724	-0.406884	-0.428926	-1.012658
13415	-1.961171	0.458248	4.027994	3.342856	-0.551087	-0.004062	-0.402894	-0.429679	-1.012328
13416	-2.002136	0.432546	4.096654	3.204504	-0.569986	-0.125927	-0.398732	-0.430043	-1.013391
13417	-2.002136	0.432546	4.096654	2.998775	-0.533393	-0.117843	-0.398732	-0.430043	-1.013391
13418	-1.983025	0.417339	4.052930	3.548225	-0.569793	-0.048138	-0.390746	-0.431551	-1.012714
13419	-1.984518	0.467806	4.077820	3.580729	-0.661759	-0.024105	-0.387548	-0.433080	-1.013099
13420	-1.975967	0.455199	4.055441	3.592646	-0.748943	0.000961	-0.383553	-0.433836	-1.012753
13421	-1.975967	0.455199	4.055441	3.401563	-0.618243	-0.068869	-0.383553	-0.433836	-1.012753
13422	-2.006244	0.422798	4.100621	3.721600	-0.652142	-0.110988	-0.375392	-0.434956	-1.013452
13423	-1.995965	0.415734	4.077603	3.746354	-0.736704	-0.087105	-0.371395	-0.435712	-1.013096
13424	-1.960911	0.471192	4.033456	3.854464	-0.866473	-0.015822	-0.366977	-0.437762	-1.012413
13425	-2.001732	0.444015	4.100770	3.875266	-0.832868	-0.084343	-0.362808	-0.438126	-1.013454
13426	-1.991693	0.434456	4.077055	3.916027	-0.782313	-0.058182	-0.358810	-0.438884	-1.013087
13427	-1.981331	0.425721	4.053103	3.923480	-0.781111	-0.029611	-0.354810	-0.439643	-1.012717
13428	-1.945679	0.479520	4.007795	4.032898	-0.911974	0.045897	-0.350390	-0.441701	-1.012015
13429	-1.986648	0.451129	4.074450	4.055703	-0.886345	-0.051451	-0.346220	-0.442064	-1.013047
13430	-1.976430	0.440385	4.049797	4.051729	-0.877869	-0.022533	-0.342219	-0.442825	-1.012665
13431	-1.965847	0.430595	4.024906	4.049427	-0.906222	0.074304	-0.338217	-0.443586	-1.012280
13432	-1.967703	0.414566	4.021800	4.399560	-0.962897	0.077331	-0.332824	-0.444468	-1.012232
13433	-1.956194	0.407498	3.996373	4.129678	-0.912216	0.058372	-0.328821	-0.445230	-1.011839
13434	-1.944442	0.400965	3.970707	4.182651	-0.860880	0.110530	-0.324818	-0.445991	-1.011441
13435	-1.957597	0.444471	4.014844	4.240504	-0.925762	0.042071	-0.320225	-0.447661	-1.012124
13436	-1.946625	0.433706	3.988709	4.217767	-0.960088	0.123459	-0.316221	-0.448425	-1.011720
13437	-1.922096	0.367946	3.913993	4.286377	-0.906703	0.180945	-0.311413	-0.448400	-1.010564
13438	-1.934671	0.415067	3.957389	4.308133	-0.958094	0.124121	-0.306820	-0.450073	-1.011235
13439	-1.922609	0.407099	3.930474	4.279909	-0.872160	0.106313	-0.302815	-0.450837	-1.010819
13440	-1.896387	0.344232	3.854752	4.321074	-0.845823	0.253877	-0.298005	-0.450811	-1.009647
13441	-1.932037	0.327752	3.919280	4.340446	-0.820682	0.163097	-0.293828	-0.451171	-1.010646
13442	-1.879917	0.340418	3.820980	4.420764	-0.855756	0.239856	-0.288599	-0.452460	-1.009124
13443	-1.865747	0.340066	3.792971	4.390906	-0.769023	0.221864	-0.284592	-0.453225	-1.008691
13444	-1.863259	0.334210	3.785990	4.474372	-0.804058	0.298011	-0.279193	-0.454109	-1.008583
13445	-1.848749	0.334230	3.757437	4.477141	-0.804809	0.302198	-0.275185	-0.454875	-1.008141
13446	-1.845841	0.328755	3.749778	4.563488	-0.811849	0.283944	-0.269785	-0.455760	-1.008022
13447	-1.864194	0.258278	3.764002	4.535176	-0.723546	0.265995	-0.264800	-0.455321	-1.008242
13448	-1.825862	0.334061	3.712341	4.599981	-0.815175	0.285422	-0.260376	-0.457411	-1.007443
13449	-1.844443	0.262328	3.726009	4.627284	-0.664325	0.319026	-0.255390	-0.456969	-1.007654
13450	-1.789801	0.283722	3.624299	4.675298	-0.707477	0.403304	-0.250159	-0.458264	-1.006080
13451	-1.823295	0.271454	3.686783	4.684075	-0.679819	0.311595	-0.245979	-0.458619	-1.007047
13452	-1.817861	0.274963	3.677077	4.708433	-0.670293	0.308350	-0.240577	-0.459503	-1.006897
13453	-1.832749	0.210636	3.689627	4.774934	-0.583662	0.264756	-0.235590	-0.459054	-1.007091
13454	-1.776850	0.240946	3.586224	4.833191	-0.634565	0.355382	-0.230359	-0.460350	-1.005491
13455	-1.787298	0.301661	3.625153	4.821080	-0.749246	0.237138	-0.225765	-0.462038	-1.006094
13456	-1.782040	0.299291	3.613996	4.865892	-0.746056	0.228427	-0.220363	-0.462922	-1.005921
13457	-1.839840	0.223999	3.706852	5.331069	-0.692062	0.095005	-0.209804	-0.462933	-1.007358
13458	-1.839840	0.223999	3.706852	4.950524	-0.629544	0.087381	-0.209804	-0.462933	-1.007358
13459	-1.782904	0.252083	3.601273	4.978559	-0.675383	0.190729	-0.204572	-0.464232	-1.005724
13460	-1.825333	0.240289	3.682163	5.052512	-0.637902	0.074694	-0.199001	-0.464697	-1.006976
13461	-1.810216	0.254110	3.655928	5.461779	-0.794251	0.119260	-0.188200	-0.466460	-1.006570
13462	-1.810216	0.254110	3.655928	5.109339	-0.742999	0.111565	-0.188200	-0.466460	-1.006570
13463	-1.852224	0.242305	3.736011	5.198729	-0.711018	-0.011061	-0.182632	-0.466920	-1.007809
13464	-1.844045	0.250658	3.722006	5.211469	-0.722226	0.004130	-0.177233	-0.467801	-1.007592
13465	-1.835840	0.257464	3.707612	5.296501	-0.718769	-0.023027	-0.171834	-0.468681	-1.007370
13466	-1.827592	0.262961	3.692827	5.303164	-0.729512	-0.006236	-0.166436	-0.469561	-1.007141
13467	-1.840660	0.210799	3.705382	5.740935	-0.706697	-0.029272	-0.154662	-0.470079	-1.007335
13468	-1.840660	0.210799	3.705382	5.416434	-0.737880	-0.016320	-0.154662	-0.470079	-1.007335
13469	-1.831087	0.223749	3.689415	5.447840	-0.635179	-0.070824	-0.149266	-0.470957	-1.007088
13470	-1.841469	0.285260	3.726866	5.884158	-0.765126	-0.124640	-0.137899	-0.473645	-1.007668
13471	-1.841469	0.285260	3.726866	5.505319	-0.715865	-0.116616	-0.137899	-0.473645	-1.007668
13472	-1.833689	0.166288	3.682427	5.190987	-0.628443	0.025253	-0.132103	-0.472340	-1.006980
13473	-1.852718	0.236408	3.735481	5.581655	-0.748228	-0.029557	-0.126134	-0.474150	-1.007801
13474	-1.862590	0.175445	3.741669	5.561704	-0.628611	-0.144863	-0.121152	-0.473661	-1.007897
13475	-1.830226	0.144460	3.671838	5.609449	-0.601557	0.010664	-0.114949	-0.473711	-1.006816
13476	-1.818825	0.167701	3.653081	5.254329	-0.542780	0.002944	-0.109559	-0.474583	-1.006526
13477	-1.785811	0.137320	3.582165	5.656705	-0.544698	0.076112	-0.103358	-0.474629	-1.005428
13478	-1.823379	0.140828	3.657618	5.658276	-0.543452	0.080926	-0.097805	-0.475068	-1.006596
13479	-1.789129	0.115450	3.585700	5.722531	-0.458502	0.134576	-0.091606	-0.475109	-1.005483
13480	-1.776903	0.142685	3.565245	5.708514	-0.486560	0.146912	-0.086221	-0.475978	-1.005166
13481	-1.742253	0.116126	3.492238	5.761757	-0.430390	0.206992	-0.080024	-0.476016	-1.004037
13482	-1.746376	0.070464	3.495594	5.317098	-0.362541	0.216843	-0.075051	-0.475507	-1.004088
13483	-1.709809	0.057794	3.421570	5.723160	-0.364220	0.292967	-0.068857	-0.475540	-1.002943
13484	-1.697112	0.093748	3.399398	5.727571	-0.363674	0.299660	-0.063478	-0.476404	-1.002600
13485	-1.683910	0.123194	3.376821	5.331674	-0.242089	0.361955	-0.058100	-0.477268	-1.002250
13486	-1.647646	0.098801	3.301211	5.725098	-0.353770	0.421199	-0.051911	-0.477296	-1.001080
13487	-1.699019	0.031522	3.398623	5.693460	-0.266546	0.293083	-0.046779	-0.476335	-1.002588
13488	-1.660832	0.026025	3.322071	5.713334	-0.147366	0.427329	-0.040593	-0.476356	-1.001403
13489	-1.647564	0.066872	3.297841	5.733698	-0.237110	0.458319	-0.035222	-0.477214	-1.001028
13490	-1.609208	0.053444	3.220190	5.733393	-0.234990	0.466488	-0.029040	-0.477232	-0.999826
13491	-1.595062	0.088724	3.195056	5.732380	-0.233932	0.473113	-0.023673	-0.478088	-0.999437
13492	-1.605532	0.048756	3.212544	5.741258	-0.202088	0.381766	-0.017331	-0.477657	-0.999708
13493	-1.605985	0.011721	3.212055	5.709001	-0.137178	0.460807	-0.012374	-0.477120	-0.999700
13494	-1.614327	-0.013318	3.228763	5.719329	-0.105109	0.369224	-0.006037	-0.476682	-0.999959
13495	-1.600655	0.033975	3.202031	5.708662	-0.103682	0.375126	-0.000678	-0.477532	-0.999545
13496	-1.634962	0.050089	3.271458	5.664136	-0.128021	0.228048	0.004841	-0.477934	-1.000620
13497	-1.594669	0.039287	3.190307	5.743550	-0.161966	0.315325	0.011008	-0.477934	-0.999364
13498	-1.628626	0.054255	3.259059	5.697013	-0.186317	0.167821	0.016522	-0.478332	-1.000428
13499	-1.636732	0.019979	3.273708	5.755913	-0.098218	0.129706	0.022845	-0.477877	-1.000655
13500	-1.621328	0.060923	3.244945	5.755407	-0.096874	0.136124	0.028192	-0.478721	-1.000209
13501	-1.629169	0.024975	3.258721	5.764625	-0.064292	0.043864	0.034509	-0.478259	-1.000423
13502	-1.662568	0.041924	3.326194	5.753632	-0.163569	-0.004554	0.040010	-0.478647	-1.001467
13503	-1.669566	0.009378	3.339185	5.818147	-0.068791	-0.045653	0.046320	-0.478179	-1.001668
13504	-1.702784	0.028677	3.406051	5.774084	-0.094942	-0.205412	0.051815	-0.478561	-1.002703
13505	-1.709124	-0.001704	3.418249	5.833229	0.000259	-0.246348	0.058118	-0.478085	-1.002891
13506	-1.742146	0.019131	3.484502	5.779536	-0.057437	-0.300547	0.063605	-0.478462	-1.003917
13507	-1.733554	0.062931	3.469393	5.886874	-0.161432	-0.283571	0.070304	-0.479388	-1.003683
13508	-1.780763	-0.003586	3.561534	5.810804	-0.119029	-0.367554	0.075381	-0.478349	-1.005109
13509	-1.772169	0.044773	3.545470	5.907349	-0.124103	-0.379435	0.082072	-0.479270	-1.004860
13510	-1.804264	0.058143	3.610401	5.899427	-0.121515	-0.374177	0.087544	-0.479638	-1.005865
13511	-1.809927	0.021276	3.620105	5.908500	-0.086013	-0.474560	0.093824	-0.479140	-1.006015
13512	-1.814651	-0.009149	3.629349	5.965045	-0.021814	-0.409004	0.100100	-0.478638	-1.006158
13513	-1.846604	0.011938	3.693285	5.907315	-0.079909	-0.463744	0.105560	-0.478996	-1.007148
13514	-1.801773	0.007221	3.603575	5.960147	-0.016395	-0.396244	0.111676	-0.478950	-1.005760
13515	-1.833213	0.025598	3.666783	5.898218	-0.074585	-0.450841	0.117129	-0.479304	-1.006738
13516	-1.837132	-0.006383	3.674287	5.952443	-0.010015	-0.384594	0.123388	-0.478788	-1.006854
13517	-1.840367	-0.032877	3.681321	5.949263	-0.006302	-0.378062	0.129643	-0.478267	-1.006963
13518	-1.843126	-0.054875	3.687886	5.994024	0.058427	-0.310952	0.135893	-0.477742	-1.007064
13519	-1.825587	-0.002120	3.651176	5.931821	-0.033336	-0.257435	0.141180	-0.478552	-1.006496
13520	-1.830319	-0.049488	3.661976	6.403703	0.069600	-0.195313	0.153658	-0.477483	-1.006663
13521	-1.830319	-0.049488	3.661976	5.968091	0.136369	-0.213398	0.153658	-0.477483	-1.006663
13522	-1.783426	-0.043320	3.567905	5.972713	0.131862	-0.101813	0.159743	-0.477413	-1.005208
13523	-1.825237	-0.098963	3.655837	5.959271	0.135654	-0.097305	0.164762	-0.476315	-1.006568
13524	-1.815633	-0.033837	3.631896	5.991855	0.174450	-0.023775	0.171384	-0.477197	-1.006198
13525	-1.778786	-0.107141	3.564020	5.970061	0.263543	0.047874	0.177056	-0.475686	-1.005147
13526	-1.810110	-0.073441	3.623199	5.912125	0.208888	-0.003194	0.182462	-0.476008	-1.006063
13527	-1.762107	-0.063177	3.526477	5.897335	0.181058	0.106179	0.188525	-0.475923	-1.004566
13528	-1.723620	-0.130895	3.457166	5.886826	0.324677	0.161664	0.194185	-0.474400	-1.003494
13529	-1.723894	-0.136031	3.458506	5.937060	0.390266	0.229864	0.200383	-0.473832	-1.003514
13530	-1.755326	-0.098257	3.516147	5.884291	0.331840	0.174809	0.205771	-0.474142	-1.004407
13531	-1.715300	-0.159800	3.445456	5.868793	0.412153	0.236102	0.211418	-0.472606	-1.003313
13532	-1.715263	-0.160039	3.445425	5.834526	0.408209	0.267949	0.217600	-0.472025	-1.003312
13533	-1.753670	-0.201164	3.530341	5.781354	0.457239	0.162616	0.222576	-0.470886	-1.004626
13534	-1.706911	-0.165829	3.429894	5.369706	0.480489	0.257333	0.228606	-0.470777	-1.003072
13535	-1.744942	-0.206467	3.514228	5.342855	0.525055	0.152873	0.233573	-0.469630	-1.004377
13536	-1.744873	-0.199534	3.512489	5.711522	0.598403	0.061236	0.239734	-0.469032	-1.004350
13537	-1.744359	-0.194103	3.510251	5.747079	0.599251	0.059526	0.245889	-0.468431	-1.004315
13538	-1.735352	-0.200813	3.493864	5.730825	0.570898	0.167160	0.250701	-0.467754	-1.004062
13539	-1.765306	-0.158344	3.544786	6.058073	0.588072	0.021183	0.262183	-0.467423	-1.004850
13540	-1.765306	-0.158344	3.544786	5.676647	0.551046	0.019849	0.262183	-0.467423	-1.004850
13541	-1.755327	-0.171410	3.527352	5.635179	0.618142	0.098899	0.266982	-0.466737	-1.004580
13542	-1.752994	-0.172374	3.522896	5.639558	0.653876	0.003696	0.273109	-0.466116	-1.004511
13543	-1.783087	-0.131746	3.575894	5.625168	0.535102	-0.122689	0.278431	-0.466386	-1.005331
13544	-1.819919	-0.180324	3.657661	5.542628	0.576429	-0.205903	0.283351	-0.465203	-1.006597
13545	-1.769282	-0.152109	3.551617	5.573416	0.605884	-0.036617	0.289326	-0.465059	-1.004956
13546	-1.798086	-0.115122	3.603536	5.547639	0.485721	-0.163100	0.294631	-0.465320	-1.005759
13547	-1.834643	-0.166799	3.684419	5.466167	0.526990	-0.246752	0.299536	-0.464126	-1.007011
13548	-1.863425	-0.128685	3.735725	5.441762	0.456622	-0.337908	0.304830	-0.464381	-1.007805
13549	-1.851800	-0.148900	3.715554	5.429792	0.425651	-0.222547	0.309592	-0.463670	-1.007493
13550	-1.847154	-0.157160	3.707656	5.424032	0.429502	-0.215743	0.315671	-0.463019	-1.007370
13551	-1.875026	-0.121035	3.757857	5.355289	0.368515	-0.273405	0.320948	-0.463266	-1.008147
13552	-1.862817	-0.143023	3.736599	5.352907	0.371700	-0.268137	0.325696	-0.462546	-1.007818
13553	-1.889894	-0.109339	3.786109	4.929277	0.332227	-0.267666	0.330961	-0.462787	-1.008585
13554	-1.877347	-0.133510	3.764177	4.917838	0.358583	-0.227126	0.335700	-0.462062	-1.008245
13555	-1.903786	-0.101588	3.812989	5.254342	0.341855	-0.276870	0.340954	-0.462298	-1.009001
13556	-1.939226	-0.158189	3.891335	5.257528	0.377925	-0.375708	0.345809	-0.461070	-1.010213
13557	-1.926152	-0.176444	3.868433	5.167122	0.385690	-0.356884	0.350534	-0.460337	-1.009859
13558	-1.904457	-0.109394	3.815192	5.151589	0.355233	-0.247081	0.355646	-0.461061	-1.009035
13559	-1.891002	-0.134506	3.791560	5.073708	0.338273	-0.265228	0.360362	-0.460322	-1.008669
13560	-1.925251	-0.187594	3.868737	5.042438	0.445783	-0.293288	0.365196	-0.459081	-1.009863
13561	-1.903416	-0.119178	3.814287	5.046591	0.368170	-0.217549	0.370293	-0.459800	-1.009021
13562	-1.889382	-0.143348	3.789624	5.030583	0.338190	-0.108546	0.374994	-0.459053	-1.008639
13563	-1.875149	-0.164023	3.764619	4.993152	0.405391	-0.029825	0.379690	-0.458303	-1.008252
13564	-1.908346	-0.213950	3.840605	4.916148	0.426472	-0.146956	0.384502	-0.457048	-1.009428
13565	-1.894146	-0.225132	3.814956	4.873246	0.497996	-0.063106	0.389188	-0.456292	-1.009031
